timestamp,value_0,value_1,value_2
1764841621071,-0.06352998,0.02321288,0.013744468
1764841621071,-0.06414085,0.017104227,0.0143553335
1764841621071,-0.06291912,0.021991149,0.011911872
1764841621071,-0.064751714,0.023823744,0.009468411
1764841621071,-0.064751714,0.018936822,0.008857546
1764841621071,-0.06414085,0.02443461,0.008246681
1764841621071,-0.062308256,0.021380283,0.006414085
1764841621071,-0.069027774,0.022602014,0.0033597588
1764841621071,-0.07819075,0.02443461,-3.0543262E-4
1764841621071,-0.081855945,0.02321288,-0.0070249503
1764841621071,-0.09712757,0.018936822,-0.011911872
1764841621071,-0.108123146,0.002443461,-0.01985312
1764841621071,-0.116675265,-6.1086525E-4,-0.021685716
1764841621071,-0.12705997,-0.014660766,-0.027794369
1764841621071,-0.14172074,-0.03176499,-0.034513887
1764841621071,-0.14477506,-0.027488936,-0.036957346
1764841621071,-0.15515977,-0.030543262,-0.04428773
1764841621071,-0.15882497,-0.034208454,-0.046120327
1764841621077,-0.15882497,-0.031154128,-0.050396383
1764841621077,-0.15454891,-0.027488936,-0.063224554
1764841621077,-0.15454891,-0.027488936,-0.063224554
1764841621077,-0.15149458,-0.029321533,-0.06688975
1764841621077,-0.1441642,-0.02321288,-0.06994407
1764841621077,-0.13988814,-0.022602014,-0.0729984
1764841621080,-0.13072516,-0.014049901,-0.07360926
1764841621081,-0.12095132,-0.01160644,-0.071776666
1764841621083,-0.11728613,-0.007941248,-0.07238753
1764841621097,-0.10873401,-0.004886922,-0.067500606
1764841621097,-0.10262536,0.007330383,-0.064446285
1764841621097,-0.09896017,0.01282817,-0.062002823
1764841621097,-0.09773844,0.014660766,-0.05589417
1764841621097,-0.09896017,0.03604105,-0.051618114
1764841621097,-0.09773844,0.042760566,-0.048563786
1764841621097,-0.10140363,0.045814894,-0.03940081
1764841621099,-0.106901415,0.047647487,-0.035124753
1764841621110,-0.108123146,0.054367006,-0.0290161
1764841621110,-0.11301007,0.05497787,-0.024740042
1764841621110,-0.116675265,0.05131268,-0.01985312
1764841621110,-0.12705997,0.051923547,-0.015577064
1764841621110,-0.13133603,0.04520403,-0.011911872
1764841621111,-0.13561209,0.04337143,-0.011301007
1764841621113,-0.14049901,0.039095376,-0.009468411
1764841621115,-0.14905111,0.039095376,-0.008857546
1764841621117,-0.14905111,0.032986723,-0.0070249503
1764841621121,-0.15271631,0.02565634,-0.0070249503
1764841621121,-0.1563815,0.023823744,-0.0033597588
1764841621123,-0.15577064,0.018325957,-0.0033597588
1764841621124,-0.15760323,0.022602014,9.162979E-4
1764841621127,-0.16126843,0.015271631,0.003970624
1764841621129,-0.16126843,0.018936822,0.00580322
1764841621130,-0.15699236,0.021991149,0.011301007
1764841621132,-0.15943582,0.013439035,0.013744468
1764841621150,-0.15760323,0.020158553,0.018020526
1764841621150,-0.15393804,0.018936822,0.020463986
1764841621150,-0.14844026,0.01160644,0.019242255
1764841621150,-0.1459968,0.009773844,0.021685716
1764841621150,-0.13500121,0.004276057,0.020463986
1764841621150,-0.13133603,0.0067195175,0.01985312
1764841621150,-0.12095132,0.007941248,0.01740966
1764841621150,-0.11056661,0.0018325958,0.0143553335
1764841621153,-0.10323623,-0.0018325958,0.0125227375
1764841621153,-0.089186326,-0.0,0.010079277
1764841621161,-0.07391469,-0.004276057,0.009468411
1764841621161,-0.06963864,-0.004276057,0.0070249503
1764841621161,-0.056199603,-0.008552114,0.004581489
1764841621161,-0.04642576,-0.007330383,0.0033597588
1764841621163,-0.040927973,-0.009162978,3.0543262E-4
1764841621165,-0.03176499,-0.012217305,-0.0015271631
1764841621167,-0.029932396,-0.018325957,-0.0033597588
1764841621169,-0.029321533,-0.020158553,-0.004581489
1764841621171,-0.025045475,-0.023823744,-0.005192355
1764841621173,-0.027488936,-0.029321533,-0.006414085
1764841621176,-0.029932396,-0.032986723,-0.00580322
1764841621177,-0.029932396,-0.03848451,-0.005192355
1764841621179,-0.03481932,-0.0421497,-0.00580322
1764841621181,-0.03726278,-0.047036625,-0.0027488936
1764841621183,-0.0421497,-0.049480084,-9.162979E-4
1764841621201,-0.044593163,-0.04642576,0.0033597588
1764841621201,-0.05009095,-0.054367006,0.005192355
1764841621201,-0.055588737,-0.049480084,0.011911872
1764841621201,-0.055588737,-0.049480084,0.011911872
1764841621201,-0.05681047,-0.043982297,0.01863139
1764841621201,-0.05681047,-0.042760566,0.021685716
1764841621201,-0.05681047,-0.04520403,0.023518313
1764841621201,-0.056199603,-0.0421497,0.028405234
1764841621201,-0.05131268,-0.03604105,0.03145956
1764841621217,-0.04520403,-0.03359759,0.034513887
1764841621217,-0.042760566,-0.029321533,0.03573562
1764841621217,-0.032986723,-0.02443461,0.03390302
1764841621217,-0.029932396,-0.022602014,0.03390302
1764841621217,-0.021991149,-0.018936822,0.032070424
1764841621217,-0.017104227,-0.02076942,0.0290161
1764841621217,-0.01160644,-0.010995574,0.028405234
1764841621217,-0.005497787,-0.01038471,0.025350908
1764841621219,-0.0030543262,-0.015271631,0.023518313
1764841621223,0.0036651916,-0.008552114,0.019242255
1764841621223,0.007941248,-0.017715093,0.014966198
1764841621225,0.009162978,-0.012217305,0.0125227375
1764841621231,0.008552114,-0.015271631,0.008857546
1764841621231,0.012217305,-0.014049901,0.0027488936
1764841621231,0.012217305,-0.014049901,0.0027488936
1764841621233,0.01038471,-0.017104227,9.162979E-4
1764841621241,0.009162978,-0.01160644,9.162979E-4
1764841621241,0.005497787,-0.010995574,0.0015271631
1764841621241,0.005497787,-0.012217305,0.0015271631
1764841621241,0.0018325958,-0.017104227,3.0543262E-4
1764841621243,-6.1086525E-4,-0.014660766,-3.0543262E-4
1764841621245,-0.005497787,-0.020158553,0.0033597588
1764841621247,-0.01038471,-0.017715093,0.006414085
1764841621248,-0.01160644,-0.015882496,0.009468411
1764841621259,-0.016493361,-0.017104227,0.0106901415
1764841621259,-0.018325957,-0.014660766,0.011911872
1764841621259,-0.02321288,-0.020158553,0.01863139
1764841621259,-0.028710667,-0.02321288,0.01985312
1764841621259,-0.029321533,-0.021380283,0.024129177
1764841621261,-0.031154128,-0.02321288,0.027183503
1764841621263,-0.035430185,-0.017104227,0.026572637
1764841621265,-0.03604105,-0.020158553,0.03023783
1764841621274,-0.03604105,-0.02687807,0.029626964
1764841621274,-0.03481932,-0.023823744,0.030848695
1764841621274,-0.03481932,-0.023823744,0.030848695
1764841621274,-0.03481932,-0.02565634,0.030848695
1764841621275,-0.03359759,-0.031154128,0.0290161
1764841621277,-0.031154128,-0.031154128,0.024740042
1764841621279,-0.02443461,-0.022602014,0.028405234
1764841621281,-0.018325957,-0.029932396,0.02107485
1764841621283,-0.018325957,-0.02565634,0.021685716
1764841621291,-0.01160644,-0.02076942,0.016798794
1764841621291,-0.005497787,-0.022602014,0.0106901415
1764841621291,-0.004276057,-0.02076942,0.009468411
1764841621291,-6.1086525E-4,-0.021380283,0.0033597588
1764841621293,-0.0012217305,-0.023823744,0.0015271631
1764841621295,0.0012217305,-0.027488936,-0.005192355
1764841621297,0.0018325958,-0.02687807,-0.008857546
1764841621299,-0.0,-0.03176499,-0.0106901415
1764841621309,-6.1086525E-4,-0.02687807,-0.014966198
1764841621309,-0.007941248,-0.02443461,-0.019242255
1764841621309,-0.014660766,-0.027488936,-0.023518313
1764841621309,-0.018325957,-0.018936822,-0.022296581
1764841621309,-0.027488936,-0.014660766,-0.027183503
1764841621311,-0.028710667,-0.01282817,-0.026572637
1764841621312,-0.03726278,-0.018325957,-0.027794369
1764841621315,-0.043982297,-0.018325957,-0.030848695
1764841621323,-0.047647487,-0.014049901,-0.029626964
1764841621323,-0.053145275,-0.013439035,-0.033292156
1764841621323,-0.0580322,-0.007330383,-0.03268129
1764841621323,-0.05681047,-0.0018325958,-0.03268129
1764841621325,-0.059864793,0.007330383,-0.03390302
1764841621327,-0.058643065,0.010995574,-0.033292156
1764841621329,-0.062308256,0.021380283,-0.03634648
1764841621332,-0.06169739,0.021991149,-0.038179077
1764841621343,-0.06414085,0.023823744,-0.04062254
1764841621343,-0.06047566,0.02687807,-0.043066
1764841621343,-0.06047566,0.02443461,-0.043676864
1764841621343,-0.059864793,0.022602014,-0.048563786
1764841621343,-0.059864793,0.027488936,-0.051618114
1764841621343,-0.058643065,0.025045475,-0.055283304
1764841621345,-0.057421334,0.034208454,-0.05589417
1764841621350,-0.056199603,0.03481932,-0.0571159
1764841621350,-0.056199603,0.0421497,-0.05955936
1764841621361,-0.05681047,0.040927973,-0.061391957
1764841621361,-0.057421334,0.050701816,-0.06383542
1764841621361,-0.057421334,0.050701816,-0.063224554
1764841621361,-0.056199603,0.05375614,-0.06505715
1764841621361,-0.0580322,0.055588737,-0.06811147
1764841621361,-0.0580322,0.06169739,-0.06811147
1764841621363,-0.06047566,0.0580322,-0.06811147
1764841621365,-0.061086524,0.059864793,-0.06872234
1764841621376,-0.062308256,0.059253927,-0.06811147
1764841621376,-0.06414085,0.05009095,-0.064446285
1764841621376,-0.059253927,0.055588737,-0.063224554
1764841621376,-0.06047566,0.049480084,-0.06078109
1764841621376,-0.056199603,0.05131268,-0.05955936
1764841621377,-0.053145275,0.057421334,-0.056505036
1764841621379,-0.051923547,0.056199603,-0.05222898
1764841621381,-0.04642576,0.06047566,-0.049785517
1764841621383,-0.043982297,0.058643065,-0.042455133
1764841621395,-0.040317107,0.05681047,-0.04428773
1764841621395,-0.029321533,0.059864793,-0.03573562
1764841621395,-0.022602014,0.056199603,-0.027794369
1764841621395,-0.022602014,0.056199603,-0.027794369
1764841621395,-0.013439035,0.06414085,-0.019242255
1764841621395,-0.0061086523,0.05497787,-0.015577064
1764841621397,-0.0036651916,0.055588737,-0.013744468
1764841621399,0.0012217305,0.057421334,-0.013133603
1764841621414,0.004276057,0.054367006,-0.0076358155
1764841621414,0.009162978,0.059253927,-0.010079277
1764841621414,0.014049901,0.049480084,-0.010079277
1764841621414,0.014660766,0.054367006,-0.0106901415
1764841621414,0.018325957,0.049480084,-0.015577064
1764841621414,0.018325957,0.03970624,-0.01740966
1764841621414,0.018325957,0.040317107,-0.018020526
1764841621415,0.014049901,0.02687807,-0.022907447
1764841621427,0.014049901,0.028099801,-0.028405234
1764841621427,0.009773844,0.02321288,-0.03145956
1764841621427,0.008552114,0.017715093,-0.036957346
1764841621427,0.0012217305,0.014049901,-0.041233405
1764841621427,-0.0,0.01160644,-0.042455133
1764841621431,-0.007330383,0.014049901,-0.048563786
1764841621431,-0.017715093,0.002443461,-0.052839845
1764841621431,-0.017715093,0.002443461,-0.052839845
1764841621433,-0.022602014,0.005497787,-0.05955936
1764841621435,-0.028099801,0.004886922,-0.060170226
1764841621437,-0.03481932,0.007330383,-0.062002823
1764841621439,-0.04153884,0.008552114,-0.05955936
1764841621441,-0.043982297,0.009773844,-0.061391957
1764841621443,-0.05131268,0.007330383,-0.058948494
1764841621445,-0.05681047,0.019547688,-0.0571159
1764841621450,-0.058643065,0.018325957,-0.056505036
1764841621450,-0.06414085,0.02443461,-0.053450707
1764841621458,-0.06780604,0.02687807,-0.04917465
1764841621458,-0.06658431,0.03604105,-0.044898596
1764841621458,-0.070249505,0.030543262,-0.04428773
1764841621458,-0.07086037,0.039095376,-0.04062254
1764841621460,-0.06841691,0.03970624,-0.03634648
1764841621461,-0.06536258,0.04520403,-0.033292156
1764841621463,-0.06352998,0.042760566,-0.03268129
1764841621465,-0.058643065,0.04520403,-0.034513887
1764841621477,-0.05131268,0.039095376,-0.029626964
1764841621477,-0.03359759,0.028099801,-0.029626964
1764841621477,-0.03359759,0.028099801,-0.029626964
1764841621477,-0.029321533,0.030543262,-0.026572637
1764841621477,-0.021991149,0.029321533,-0.029626964
1764841621477,-0.01160644,0.018936822,-0.029626964
1764841621479,6.1086525E-4,0.007330383,-0.03023783
1764841621481,0.0036651916,0.005497787,-0.03390302
1764841621484,0.014049901,0.0018325958,-0.034513887
1764841621494,0.025045475,6.1086525E-4,-0.034513887
1764841621494,0.026267206,-0.0036651916,-0.03756821
1764841621494,0.03359759,-0.014660766,-0.04062254
1764841621494,0.039095376,-0.01038471,-0.04062254
1764841621494,0.03848451,-0.017104227,-0.04062254
1764841621495,0.035430185,-0.018936822,-0.043676864
1764841621498,0.03481932,-0.02443461,-0.04428773
1764841621499,0.03359759,-0.02687807,-0.04550946
1764841621514,0.029321533,-0.026267206,-0.046120327
1764841621514,0.02076942,-0.02565634,-0.046120327
1764841621514,0.015271631,-0.028099801,-0.046120327
1764841621514,0.004886922,-0.02076942,-0.043676864
1764841621514,-0.0018325958,-0.02321288,-0.046731193
1764841621514,-0.01038471,-0.016493361,-0.043676864
1764841621514,-0.020158553,-0.0067195175,-0.04428773
1764841621515,-0.025045475,-0.01038471,-0.04062254
1764841621527,-0.034208454,-6.1086525E-4,-0.04062254
1764841621527,-0.04153884,0.007330383,-0.040011674
1764841621527,-0.04642576,0.012217305,-0.038789943
1764841621527,-0.055588737,0.018325957,-0.036957346
1764841621527,-0.062308256,0.023823744,-0.03634648
1764841621527,-0.065973446,0.032375857,-0.035124753
1764841621529,-0.070249505,0.032375857,-0.033292156
1764841621531,-0.07574729,0.037873644,-0.032070424
1764841621533,-0.07880162,0.04337143,-0.034513887
1764841621535,-0.08124508,0.042760566,-0.03390302
1764841621537,-0.0842994,0.053145275,-0.033292156
1764841621539,-0.08246681,0.05497787,-0.03390302
1764841621541,-0.084910266,0.05681047,-0.033292156
1764841621543,-0.08552113,0.059253927,-0.03573562
1764841621545,-0.08368854,0.06536258,-0.034513887
1764841621556,-0.07819075,0.065973446,-0.03268129
1764841621556,-0.07513642,0.06536258,-0.03390302
1764841621556,-0.07147124,0.06658431,-0.032070424
1764841621556,-0.06352998,0.06963864,-0.030848695
1764841621556,-0.059864793,0.06719518,-0.03023783
1764841621558,-0.05497787,0.073303826,-0.03023783
1764841621559,-0.044593163,0.07147124,-0.028405234
1764841621561,-0.03970624,0.07269296,-0.026572637
1764841621565,-0.03359759,0.06963864,-0.027183503
1764841621565,-0.025045475,0.0580322,-0.029626964
1764841621575,-0.02443461,0.05681047,-0.029626964
1764841621575,-0.017715093,0.055588737,-0.030848695
1764841621575,-0.014660766,0.045814894,-0.03390302
1764841621575,-0.014049901,0.039095376,-0.036957346
1764841621579,-0.013439035,0.026267206,-0.04184427
1764841621579,-0.01282817,0.023823744,-0.04550946
1764841621579,-0.014660766,0.017715093,-0.04795292
1764841621581,-0.016493361,0.01038471,-0.05100725
1764841621591,-0.021380283,0.0067195175,-0.049785517
1764841621592,-0.023823744,6.1086525E-4,-0.056505036
1764841621592,-0.03359759,-0.0030543262,-0.0571159
1764841621592,-0.039095376,-0.002443461,-0.05467244
1764841621592,-0.044593163,-0.0067195175,-0.0571159
1764841621593,-0.051923547,0.0030543262,-0.05467244
1764841621595,-0.055588737,0.0030543262,-0.054061573
1764841621597,-0.065973446,0.010995574,-0.05100725
1764841621599,-0.07391469,0.019547688,-0.04550946
1764841621608,-0.07513642,0.022602014,-0.042455133
1764841621608,-0.08246681,0.03604105,-0.038789943
1764841621608,-0.08735373,0.040317107,-0.036957346
1764841621608,-0.087964594,0.03481932,-0.03634648
1764841621609,-0.087964594,0.045814894,-0.03268129
1764841621611,-0.086132,0.0580322,-0.030848695
1764841621613,-0.087964594,0.059864793,-0.030848695
1764841621615,-0.08124508,0.07269296,-0.030848695
1764841621617,-0.080634214,0.07452556,-0.03145956
1764841621620,-0.07574729,0.0720821,-0.035124753
1764841621620,-0.069027774,0.07880162,-0.03756821
1764841621622,-0.06291912,0.07880162,-0.03634648
1764841621624,-0.051923547,0.07574729,-0.038789943
1764841621631,-0.044593163,0.07819075,-0.041233405
1764841621631,-0.028099801,0.07819075,-0.04428773
1764841621631,-0.028099801,0.07819075,-0.04428773
1764841621639,-0.02565634,0.07574729,-0.04917465
1764841621639,-0.021991149,0.07819075,-0.05100725
1764841621639,-0.017715093,0.077579886,-0.051618114
1764841621639,-0.017715093,0.07574729,-0.052839845
1764841621642,-0.019547688,0.07086037,-0.054061573
1764841621643,-0.02321288,0.06536258,-0.05589417
1764841621645,-0.028710667,0.06169739,-0.052839845
1764841621647,-0.03176499,0.052534413,-0.053450707
1764841621649,-0.042760566,0.04886922,-0.0571159
1764841621657,-0.05009095,0.044593163,-0.05222898
1764841621657,-0.0580322,0.0421497,-0.055283304
1764841621657,-0.06963864,0.05131268,-0.053450707
1764841621657,-0.07452556,0.048258353,-0.054061573
1764841621661,-0.096516706,0.044593163,-0.04795292
1764841621663,-0.10140363,0.043982297,-0.048563786
1764841621665,-0.10873401,0.048258353,-0.04550946
1764841621676,-0.116675265,0.050701816,-0.044898596
1764841621676,-0.12339478,0.05681047,-0.043676864
1764841621676,-0.12156218,0.045814894,-0.04184427
1764841621676,-0.12095132,0.045814894,-0.04184427
1764841621676,-0.12217305,0.04642576,-0.042455133
1764841621679,-0.118507855,0.056199603,-0.03756821
1764841621679,-0.111177474,0.059253927,-0.03756821
1764841621681,-0.10567969,0.057421334,-0.036957346
1764841621693,-0.095294975,0.0580322,-0.03145956
1764841621693,-0.08674286,0.0580322,-0.034513887
1764841621693,-0.08002335,0.057421334,-0.0290161
1764841621693,-0.065973446,0.06169739,-0.03023783
1764841621693,-0.06169739,0.058643065,-0.03023783
1764841621693,-0.05009095,0.059253927,-0.030848695
1764841621695,-0.040317107,0.0580322,-0.0290161
1764841621697,-0.03604105,0.055588737,-0.027183503
1764841621706,-0.034208454,0.04886922,-0.029626964
1764841621706,-0.02687807,0.03176499,-0.027794369
1764841621706,-0.028099801,0.023823744,-0.027183503
1764841621706,-0.02565634,0.014049901,-0.026572637
1764841621708,-0.019547688,0.005497787,-0.023518313
1764841621709,-0.019547688,0.0018325958,-0.024740042
1764841621711,-0.022602014,-0.014049901,-0.02107485
1764841621713,-0.017715093,-0.025045475,-0.020463986
1764841621715,-0.022602014,-0.025045475,-0.02107485
1764841621727,-0.02076942,-0.029932396,-0.018020526
1764841621727,-0.021380283,-0.035430185,-0.014966198
1764841621727,-0.023823744,-0.04153884,-0.0125227375
1764841621727,-0.02321288,-0.036651913,-0.011301007
1764841621727,-0.025045475,-0.039095376,-0.0106901415
1764841621727,-0.023823744,-0.03604105,-0.006414085
1764841621730,-0.026267206,-0.03970624,-0.0076358155
1764841621731,-0.028099801,-0.03604105,-0.0033597588
1764841621746,-0.026267206,-0.02565634,-0.005192355
1764841621746,-0.025045475,-0.02076942,-0.003970624
1764841621746,-0.02687807,-0.01282817,-0.004581489
1764841621746,-0.02443461,-0.004886922,-0.005192355
1764841621746,-0.023823744,0.002443461,-0.005192355
1764841621746,-0.021991149,0.004276057,-0.0070249503
1764841621746,-0.018936822,0.009162978,-0.00580322
1764841621760,-0.018936822,0.014049901,-0.0106901415
1764841621760,-0.015271631,0.017104227,-0.0106901415
1764841621760,-0.015882496,0.017104227,-0.014966198
1764841621760,-0.018936822,0.021380283,-0.018020526
1764841621760,-0.015882496,0.02565634,-0.016798794
1764841621760,-0.018325957,0.02687807,-0.01740966
1764841621760,-0.020158553,0.027488936,-0.018020526
1764841621761,-0.022602014,0.029932396,-0.018020526
1764841621763,-0.027488936,0.031154128,-0.01740966
1764841621765,-0.029932396,0.031154128,-0.01863139
1764841621768,-0.03604105,0.026267206,-0.01863139
1764841621769,-0.04520403,0.021380283,-0.01740966
1764841621772,-0.050701816,0.016493361,-0.016798794
1764841621773,-0.05681047,0.02076942,-0.016187929
1764841621775,-0.06658431,0.015882496,-0.016187929
1764841621777,-0.07574729,0.008552114,-0.016187929
1764841621779,-0.08674286,0.01038471,-0.016798794
1764841621779,-0.08674286,0.01038471,-0.016798794
1764841621781,-0.09712757,0.0030543262,-0.016187929
1764841621787,-0.10323623,0.0067195175,-0.019242255
1764841621787,-0.10934488,-0.002443461,-0.01740966
1764841621790,-0.116675265,0.0036651916,-0.020463986
1764841621790,-0.12217305,-0.0,-0.024129177
1764841621791,-0.124005646,-0.0012217305,-0.024740042
1764841621793,-0.1282817,0.0012217305,-0.028405234
1764841621795,-0.12950343,0.002443461,-0.03145956
1764841621797,-0.12889257,0.002443461,-0.033292156
1764841621807,-0.13194689,0.0036651916,-0.03634648
1764841621807,-0.13255776,0.015882496,-0.041233405
1764841621807,-0.13683382,0.029932396,-0.043066
1764841621809,-0.1563815,0.050701816,-0.046120327
1764841621809,-0.1563815,0.050701816,-0.046120327
1764841621809,-0.1740966,0.05375614,-0.04550946
1764841621813,-0.20219639,0.045814894,-0.041233405
1764841621815,-0.21746802,0.04337143,-0.03390302
1764841621829,-0.22418754,0.05375614,-0.03268129
1764841621829,-0.23823744,0.06047566,-0.027794369
1764841621829,-0.24862215,0.07269296,-0.025961773
1764841621829,-0.24923302,0.06963864,-0.022907447
1764841621829,-0.25045475,0.07086037,-0.020463986
1764841621836,-0.24190263,0.070249505,-0.014966198
1764841621848,-0.20158553,0.124005646,-0.016187929
1764841621848,-0.19975294,0.1282817,-0.016798794
1764841621848,-0.19547687,0.13805555,-0.015577064
1764841621848,-0.19181168,0.13622294,-0.013744468
1764841621848,-0.18997909,0.13255776,-0.010079277
1764841621848,-0.18448131,0.12950343,-0.008857546
1764841621851,-0.172264,0.10995574,-0.0070249503
1764841621851,-0.16493362,0.092240654,-0.008857546
1764841621867,-0.14477506,0.08674286,-0.0106901415
1764841621867,-0.12583824,0.06963864,-0.01740966
1764841621867,-0.116675265,0.06658431,-0.022907447
1764841621867,-0.1001819,0.08552113,-0.033292156
1764841621867,-0.08674286,0.09590584,-0.04917465
1764841621867,-0.08735373,0.111177474,-0.056505036
1764841621867,-0.08857546,0.11911872,-0.0711658
1764841621873,-0.099571034,0.13133603,-0.07971791
1764841621873,-0.119729586,0.12767084,-0.08399397
1764841621873,-0.119729586,0.12767084,-0.08399397
1764841621873,-0.12461651,0.1301143,-0.087659165
1764841621875,-0.14477506,0.12461651,-0.0888809
1764841621877,-0.16187929,0.11484267,-0.08827003
1764841621879,-0.16982053,0.111177474,-0.08827003
1764841621881,-0.1863139,0.10140363,-0.09010262
1764841621889,-0.19975294,0.10445796,-0.09193522
1764841621889,-0.20525073,0.108123146,-0.093767814
1764841621889,-0.21563543,0.116675265,-0.09560041
1764841621889,-0.22052236,0.14660765,-0.09132435
1764841621891,-0.22357668,0.15393804,-0.09437868
1764841621895,-0.23823744,0.21563543,-0.089491755
1764841621897,-0.23823744,0.23335053,-0.087659165
1764841621909,-0.24251351,0.26145032,-0.07849618
1764841621909,-0.24495697,0.2828306,-0.071776666
1764841621909,-0.24312437,0.29443705,-0.06566802
1764841621909,-0.24007004,0.29443705,-0.058337633
1764841621909,-0.23335053,0.3036,-0.05222898
1764841621909,-0.22174409,0.30726522,-0.04734206
1764841621912,-0.20586158,0.3182608,-0.043676864
1764841621913,-0.19975294,0.32559118,-0.042455133
1764841621915,-0.17837265,0.32742378,-0.043066
1764841621930,-0.1600467,0.3371976,-0.05100725
1764841621930,-0.14966199,0.3378085,-0.051618114
1764841621930,-0.13133603,0.3390302,-0.063224554
1764841621930,-0.11484267,0.32375857,-0.06994407
1764841621930,-0.10445796,0.32070425,-0.0729984
1764841621930,-0.087964594,0.30298916,-0.07360926
1764841621930,-0.070249505,0.29077184,-0.0729984
1764841621930,-0.06047566,0.29077184,-0.07238753
1764841621933,-0.04642576,0.27488935,-0.062002823
1764841621934,-0.032375857,0.2669481,-0.052839845
1764841621938,-0.021380283,0.25411993,-0.04428773
1764841621939,-0.007941248,0.24801129,-0.030848695
1764841621941,0.0030543262,0.24190263,-0.011301007
1764841621943,0.01038471,0.23457226,-0.00580322
1764841621945,0.019547688,0.23945917,0.014966198
1764841621951,0.02443461,0.23945917,0.022296581
1764841621951,0.02687807,0.24190263,0.038179077
1764841621952,0.03176499,0.2406809,0.0571159
1764841621953,0.03359759,0.24007004,0.063224554
1764841621955,0.036651913,0.22479841,0.07849618
1764841621957,0.03848451,0.20891592,0.09621128
1764841621959,0.04153884,0.20708331,0.10354166
1764841621961,0.049480084,0.19730948,0.116980694
1764841621963,0.05681047,0.1881465,0.12736541
1764841621965,0.059864793,0.18387043,0.12980886
1764841621968,0.06963864,0.17837265,0.13469578
1764841621971,0.08552113,0.18325958,0.13652839
1764841621971,0.08979719,0.17837265,0.1328632
1764841621973,0.106901415,0.17898351,0.12980886
1764841621975,0.1282817,0.17715092,0.124311075
1764841621979,0.13683382,0.17531833,0.12186762
1764841621979,0.16065755,0.16676621,0.1151481
1764841621981,0.1740966,0.1600467,0.113926366
1764841621989,0.20280726,0.14660765,0.10720685
1764841621989,0.23640485,0.12950343,0.10048734
1764841621995,0.24923302,0.11911872,0.09621128
1764841621995,0.29443705,0.10629055,0.07849618
1764841621995,0.3042109,0.09896017,0.07238753
1764841621995,0.31520647,0.09896017,0.06383542
1764841621995,0.33414328,0.1020145,0.056505036
1764841621997,0.344528,0.09896017,0.04550946
1764841622004,0.3475823,0.1001819,0.038789943
1764841622004,0.3494149,0.1001819,0.034513887
1764841622004,0.35002577,0.087964594,0.034513887
1764841622005,0.35063666,0.08552113,0.03390302
1764841622007,0.3481932,0.07819075,0.04062254
1764841622009,0.34147367,0.081855945,0.046120327
1764841622011,0.33536503,0.08002335,0.05100725
1764841622013,0.3200934,0.09162979,0.060170226
1764841622025,0.30726522,0.08857546,0.074830994
1764841622025,0.30176744,0.09407325,0.08277224
1764841622025,0.28893927,0.09712757,0.102319926
1764841622025,0.28344148,0.09712757,0.11209377
1764841622025,0.27855456,0.095294975,0.13225232
1764841622025,0.27855456,0.09590584,0.15668693
1764841622031,0.2846632,0.08979719,0.16707164
1764841622031,0.3005457,0.08552113,0.19883664
