timestamp,value_0,value_1,value_2
1764841621097,-0.39983168,0.93134445,9.852439
1764841621097,-0.4309563,0.94570965,9.83568
1764841621097,-0.46447513,0.9600749,9.821315
1764841621097,-0.50517654,0.9720459,9.785401
1764841621099,-0.5243302,0.9792285,9.742306
1764841621110,-0.5291186,0.9768343,9.739912
1764841621110,-0.545878,0.9864111,9.711182
1764841621110,-0.5386954,0.9792285,9.684845
1764841621110,-0.5267244,0.9959879,9.665691
1764841621110,-0.51954174,1.0007763,9.665691
1764841621111,-0.5434838,1.0127473,9.689633
1764841621113,-0.545878,1.0103531,9.703999
1764841621115,-0.5315128,1.0199299,9.71597
1764841621117,-0.5506664,1.0127473,9.735124
1764841621121,-0.58657944,1.0055647,9.739912
1764841621121,-0.59855044,0.9911995,9.763854
1764841621123,-0.60094464,0.9768343,9.778219
1764841621124,-0.60812724,0.94331545,9.799767
1764841621127,-0.62728083,0.90740246,9.828497
1764841621129,-0.62967503,0.8690952,9.847651
1764841621130,-0.62728083,0.80205756,9.878776
1764841621132,-0.60573304,0.7206547,9.9434185
1764841621150,-0.59855044,0.6919243,9.972149
1764841621150,-0.5650316,0.62967503,10.055946
1764841621150,-0.5267244,0.59615624,10.144532
1764841621150,-0.50996494,0.5722142,10.168474
1764841621150,-0.48602295,0.5434838,10.247482
1764841621150,-0.45250413,0.5386954,10.324097
1764841621150,-0.4309563,0.5434838,10.371981
1764841621150,-0.4309563,0.5434838,10.371981
1764841621153,-0.4405331,0.5626374,10.391134
1764841621153,-0.4429273,0.557849,10.391134
1764841621160,-0.45729253,0.56982,10.393529
1764841621160,-0.45968673,0.59855044,10.398317
1764841621160,-0.46447513,0.61291564,10.381557
1764841621161,-0.45729253,0.62488663,10.338462
1764841621163,-0.46208093,0.641646,10.312126
1764841621165,-0.47405192,0.6392518,10.278607
1764841621167,-0.47405192,0.62967503,10.2403
1764841621169,-0.47884035,0.6344634,10.21157
1764841621171,-0.49081135,0.6560113,10.163686
1764841621173,-0.49559975,0.6895301,10.113407
1764841621176,-0.50038815,0.7110779,10.10383
1764841621177,-0.50996494,0.7398083,10.077495
1764841621179,-0.5291186,0.7517793,10.041581
1764841621181,-0.5410896,0.7541735,10.032004
1764841621183,-0.5506664,0.78050977,10.029611
1764841621201,-0.56982,0.78529817,10.027216
1764841621201,-0.5482722,0.7661445,10.034399
1764841621201,-0.5482722,0.7661445,10.034399
1764841621201,-0.5482722,0.7541735,10.039187
1764841621201,-0.51714754,0.7469909,10.048764
1764841621201,-0.49081135,0.7278373,10.0751
1764841621201,-0.48123455,0.7278373,10.089465
1764841621201,-0.44532153,0.7015011,10.125379
1764841621201,-0.39264908,0.6775591,10.161291
1764841621216,-0.37588966,0.6607997,10.175656
1764841621216,-0.32321724,0.6560113,10.199598
1764841621216,-0.2657564,0.6584055,10.2139635
1764841621216,-0.23702596,0.6631939,10.221147
1764841621216,-0.19632454,0.6560113,10.225935
1764841621217,-0.17238252,0.6703765,10.201993
1764841621217,-0.16998832,0.6703765,10.199598
1764841621217,-0.16280572,0.6895301,10.1900215
1764841621219,-0.1436521,0.7254431,10.156503
1764841621223,-0.14844051,0.7302315,10.149321
1764841621223,-0.15083471,0.7541735,10.111013
1764841621225,-0.17238252,0.78290397,10.089465
1764841621231,-0.19871874,0.8355764,9.998486
1764841621231,-0.19871874,0.8355764,9.998486
1764841621231,-0.19871874,0.8355764,9.998486
1764841621233,-0.21787235,0.8523358,9.98412
1764841621241,-0.22984336,0.866701,9.936236
1764841621241,-0.24420857,0.8810662,9.914688
1764841621241,-0.2825158,0.91937345,9.876381
1764841621241,-0.3184288,0.94331545,9.840468
1764841621243,-0.33039984,0.9504981,9.823709
1764841621245,-0.35913026,0.9696517,9.809343
1764841621247,-0.37110126,0.9840169,9.799767
1764841621248,-0.37588966,1.0007763,9.787796
1764841621258,-0.3854665,0.9935937,9.775825
1764841621259,-0.3854665,1.0031705,9.759066
1764841621259,-0.3878607,0.9983821,9.751883
1764841621259,-0.37828386,0.9840169,9.739912
1764841621259,-0.36152446,0.9672575,9.742306
1764841621261,-0.35434186,0.9552865,9.759066
1764841621262,-0.33518824,0.91697925,9.783008
1764841621265,-0.3184288,0.90021986,9.783008
1764841621274,-0.16759412,0.8379706,9.83568
1764841621274,-0.16759412,0.8379706,9.83568
1764841621274,-0.16759412,0.8379706,9.83568
1764841621274,-0.15083471,0.830788,9.847651
1764841621275,-0.12210429,0.82360536,9.862016
1764841621277,-0.110133275,0.82360536,9.873987
1764841621279,-0.08619126,0.81881696,9.885958
1764841621281,-0.04309563,0.81163436,9.876381
1764841621283,-0.033518825,0.81881696,9.862016
1764841621291,-0.0047884034,0.8379706,9.838074
1764841621291,0.02873042,0.8451532,9.787796
1764841621291,0.045489833,0.8595184,9.768642
1764841621291,0.074220255,0.8882488,9.725547
1764841621292,0.090979666,0.91458505,9.682451
1764841621295,0.09816227,0.92176765,9.665691
1764841621297,0.10295067,0.94092125,9.617807
1764841621298,0.10534488,0.9624691,9.5795
1764841621309,0.12449849,0.9648633,9.56753
1764841621309,0.1412579,0.9696517,9.498097
1764841621309,0.1412579,0.9720459,9.474155
1764841621309,0.16759412,0.94570965,9.421483
1764841621309,0.17238252,0.94331545,9.4143
1764841621311,0.17717093,0.94331545,9.411906
1764841621312,0.18195933,0.93852705,9.411906
1764841621315,0.19632454,0.94570965,9.423877
1764841621316,0.18914193,0.93613285,9.440637
1764841621323,0.19393034,0.90979666,9.471761
1764841621323,0.18674773,0.91458505,9.500492
1764841621323,0.18674773,0.90021986,9.507674
1764841621325,0.19153613,0.8762778,9.517251
1764841621327,0.19153613,0.8595184,9.543588
1764841621329,0.19393034,0.8619126,9.565135
1764841621331,0.21308395,0.8595184,9.605837
1764841621333,0.24899697,0.8595184,9.648932
1764841621343,0.2657564,0.8571242,9.668086
1764841621343,0.29688102,0.8523358,9.708787
1764841621343,0.30166942,0.8619126,9.727941
1764841621343,0.30406362,0.85473,9.742306
1764841621343,0.2873042,0.8283938,9.747094
1764841621345,0.2825158,0.830788,9.742306
1764841621350,0.21308395,0.82360536,9.742306
1764841621350,0.21308395,0.82360536,9.742306
1764841621361,0.18435353,0.82121116,9.749489
1764841621361,0.16280572,0.8283938,9.759066
1764841621361,0.14604631,0.8331822,9.759066
1764841621361,0.1340753,0.8283938,9.768642
1764841621361,0.107739076,0.81163436,9.773431
1764841621361,0.093373865,0.79487497,9.766248
1764841621363,0.062249243,0.79726917,9.778219
1764841621365,0.021547815,0.80445176,9.804555
1764841621376,-0.011971008,0.80445176,9.826103
1764841621376,-0.033518825,0.80924016,9.847651
1764841621376,-0.09816227,0.79487497,9.890746
1764841621376,-0.11252748,0.7685388,9.921871
1764841621376,-0.1604115,0.7661445,9.929053
1764841621377,-0.20111294,0.7302315,9.948207
1764841621379,-0.21787235,0.7134721,9.957784
1764841621381,-0.2801216,0.6751649,9.981726
1764841621383,-0.320823,0.6655881,10.022428
1764841621395,-0.33758244,0.6488287,10.048764
1764841621395,-0.36870706,0.62249243,10.111013
1764841621395,-0.37828386,0.61291564,10.122984
1764841621395,-0.37828386,0.61291564,10.122984
1764841621395,-0.39025488,0.60573304,10.127772
1764841621395,-0.3854665,0.62249243,10.125379
1764841621397,-0.38067806,0.62249243,10.108619
1764841621399,-0.34715924,0.63206923,10.079888
1764841621414,-0.31603462,0.641646,10.039187
1764841621414,-0.30406362,0.6368576,10.012851
1764841621414,-0.2705448,0.6727707,9.974544
1764841621414,-0.25378537,0.7134721,9.9099
1764841621414,-0.25617957,0.7445967,9.881169
1764841621414,-0.20829555,0.79487497,9.830892
1764841621414,-0.19632454,0.81163436,9.797373
1764841621415,-0.1604115,0.82599956,9.737517
1764841621427,-0.1388637,0.8690952,9.692028
1764841621427,-0.1436521,0.8858546,9.668086
1764841621427,-0.1436521,0.90979666,9.634567
1764841621427,-0.12689269,0.93613285,9.5795
1764841621427,-0.11731588,0.94331545,9.55077
1764841621431,-0.12689269,1.0462662,9.471761
1764841621431,-0.12689269,1.0462662,9.471761
1764841621431,-0.12689269,1.0462662,9.471761
1764841621433,-0.14604631,1.0534488,9.450213
1764841621435,-0.17238252,1.0486604,9.433454
1764841621437,-0.17956513,1.0366893,9.421483
1764841621439,-0.20829555,1.0055647,9.428665
1764841621441,-0.23223756,0.9840169,9.450213
1764841621443,-0.25378537,0.9648633,9.462184
1764841621445,-0.2705448,0.93852705,9.493309
1764841621449,-0.28491,0.89303726,9.538799
1764841621450,-0.2896984,0.8643068,9.557953
1764841621458,-0.31603462,0.81642276,9.605837
1764841621458,-0.32561144,0.80205756,9.639356
1764841621458,-0.34237084,0.7398083,9.692028
1764841621458,-0.33279404,0.6919243,9.7447
1764841621460,-0.33758244,0.6584055,9.773431
1764841621461,-0.34476504,0.62009823,9.850045
1764841621463,-0.35913026,0.581791,9.883564
1764841621465,-0.34955344,0.5650316,9.8955345
1764841621477,-0.33279404,0.50996494,10.024822
1764841621477,-0.33279404,0.50278234,10.04637
1764841621477,-0.33279404,0.50278234,10.04637
1764841621477,-0.33997664,0.50517654,10.065523
1764841621477,-0.34715924,0.49559975,10.09186
1764841621477,-0.35913026,0.48602295,10.096648
1764841621479,-0.36870706,0.50038815,10.094254
1764841621481,-0.35673606,0.521936,10.055946
1764841621484,-0.35194764,0.5410896,10.043976
1764841621494,-0.34715924,0.58657944,10.008062
1764841621494,-0.34237084,0.6464345,9.9434185
1764841621494,-0.34237084,0.6703765,9.897929
1764841621494,-0.320823,0.7062895,9.826103
1764841621494,-0.30406362,0.7326257,9.785401
1764841621495,-0.2801216,0.79008657,9.689633
1764841621498,-0.25857377,0.8331822,9.598654
1764841621499,-0.24660277,0.8499416,9.5531645
1764841621514,-0.21308395,0.8858546,9.478944
1764841621514,-0.19153613,0.91697925,9.419088
1764841621514,-0.17956513,0.94570965,9.397541
1764841621514,-0.12928689,0.9959879,9.354445
1764841621514,-0.12210429,1.0103531,9.347262
1764841621514,-0.11731588,1.0199299,9.354445
1764841621514,-0.11971009,1.043872,9.344869
1764841621515,-0.110133275,1.0702082,9.332897
1764841621527,-0.110133275,1.067814,9.32332
1764841621527,-0.11492168,1.043872,9.320927
1764841621527,-0.110133275,1.0295067,9.325715
1764841621527,-0.090979666,1.0103531,9.337686
1764841621527,-0.10295067,0.9648633,9.366416
1764841621527,-0.10295067,0.94570965,9.390358
1764841621529,-0.07182605,0.90500826,9.435848
1764841621531,-0.04309563,0.8523358,9.483732
1764841621533,-0.033518825,0.8331822,9.502886
1764841621535,-0.035913024,0.7781156,9.560347
1764841621537,-0.01436521,0.7278373,9.615414
1764841621539,-0.02873042,0.7062895,9.636961
1764841621541,-0.050278235,0.6679823,9.682451
1764841621543,-0.06943185,0.6440403,9.725547
1764841621545,-0.079008654,0.62488663,9.7447
1764841621550,-0.12449849,0.59136784,9.814132
1764841621550,-0.1364695,0.58897364,9.847651
1764841621556,-0.15322891,0.581791,9.866804
1764841621556,-0.19153613,0.557849,9.897929
1764841621556,-0.21068975,0.5434838,9.933842
1764841621558,-0.24420857,0.557849,9.941025
1764841621559,-0.25139117,0.5650316,9.960178
1764841621561,-0.2633622,0.5722142,9.962572
1764841621565,-0.272939,0.59615624,9.972149
1764841621565,-0.24420857,0.61530983,9.960178
1764841621575,-0.24181437,0.6368576,9.945813
1764841621575,-0.24181437,0.6655881,9.9099
1764841621575,-0.22984336,0.7230489,9.885958
1764841621575,-0.22266077,0.7422025,9.869199
1764841621579,-0.20829555,0.79487497,9.816526
1764841621579,-0.21068975,0.8355764,9.766248
1764841621579,-0.21068975,0.8643068,9.737517
1764841621581,-0.19871874,0.89303726,9.663298
1764841621591,-0.20111294,0.89543146,9.615414
1764841621591,-0.21547815,0.90021986,9.598654
1764841621591,-0.19871874,0.93373865,9.538799
1764841621591,-0.20350714,0.93134445,9.526828
1764841621591,-0.20350714,0.93134445,9.526828
1764841621593,-0.19153613,0.90740246,9.522039
1764841621595,-0.19153613,0.8762778,9.522039
1764841621597,-0.19632454,0.8762778,9.526828
1764841621599,-0.21068975,0.8475474,9.55077
1764841621608,-0.21068975,0.830788,9.557953
1764841621608,-0.19632454,0.80684596,9.591472
1764841621608,-0.1364695,0.7541735,9.629779
1764841621608,-0.11731588,0.7374141,9.648932
1764841621609,-0.06943185,0.7158663,9.684845
1764841621611,-0.04070143,0.6631939,9.713575
1764841621613,-0.02633622,0.6368576,9.735124
1764841621615,-0.0023942017,0.59615624,9.802161
1764841621617,-0.0023942017,0.60094464,9.842862
1764841621620,-0.007182605,0.61291564,9.8715925
1764841621620,-0.009576807,0.62728083,9.931448
1764841621622,-0.02633622,0.6488287,9.981726
1764841621624,-0.04070143,0.6607997,9.993697
1764841621631,-0.107739076,0.6991069,9.945813
1764841621631,-0.107739076,0.6991069,9.945813
1764841621631,-0.107739076,0.6991069,9.945813
1764841621633,-0.1388637,0.7182605,9.900323
1764841621639,-0.15801731,0.7374141,9.866804
1764841621639,-0.17477672,0.7541735,9.809343
1764841621639,-0.19153613,0.79726917,9.754277
1764841621642,-0.19632454,0.80684596,9.735124
1764841621643,-0.20111294,0.8523358,9.701605
1764841621645,-0.22744916,0.8834604,9.644144
1764841621647,-0.24181437,0.90021986,9.620202
1764841621649,-0.2825158,0.90500826,9.584289
1764841621657,-0.29927522,0.90500826,9.536405
1764841621657,-0.30166942,0.91219085,9.519646
1764841621657,-0.3184288,0.89782566,9.522039
1764841621657,-0.32321724,0.8690952,9.522039
1764841621661,-0.33279404,0.8403648,9.548376
1764841621663,-0.3184288,0.79487497,9.589077
1764841621665,-0.31603462,0.7637503,9.62499
1764841621676,-0.23702596,0.6607997,9.766248
1764841621676,-0.23702596,0.6607997,9.766248
1764841621676,-0.23223756,0.63206923,9.799767
1764841621676,-0.23702596,0.60094464,9.842862
1764841621676,-0.24420857,0.5674258,9.890746
1764841621676,-0.24660277,0.521936,10.00088
1764841621679,-0.25139117,0.48362875,10.096648
1764841621681,-0.272939,0.46447513,10.144532
1764841621693,-0.31124622,0.45250413,10.228329
1764841621693,-0.34237084,0.4333505,10.302549
1764841621693,-0.35434186,0.4333505,10.326491
1764841621693,-0.36870706,0.4309563,10.345645
1764841621693,-0.40701428,0.4381389,10.319308
1764841621693,-0.4381389,0.4357447,10.295366
1764841621695,-0.47884035,0.45010993,10.230723
1764841621697,-0.49559975,0.50278234,10.206781
1764841621699,-0.49559975,0.5410896,10.2139635
1764841621706,-0.49799395,0.6344634,10.228329
1764841621706,-0.49081135,0.7278373,10.218752
1764841621706,-0.48841715,0.7493851,10.161291
1764841621708,-0.50038815,0.7493851,10.077495
1764841621709,-0.50038815,0.7493851,10.077495
1764841621710,-0.49559975,0.7302315,10.010457
1764841621712,-0.50757074,0.7326257,9.941025
1764841621715,-0.50517654,0.7302315,9.917083
1764841621727,-0.50517654,0.7565677,9.883564
1764841621727,-0.47405192,0.7637503,9.854834
1764841621727,-0.45010993,0.7685388,9.840468
1764841621727,-0.4333505,0.770933,9.830892
1764841621727,-0.3878607,0.78050977,9.81892
1764841621727,-0.36631286,0.7781156,9.804555
1764841621730,-0.32321724,0.79487497,9.780613
1764841621731,-0.2657564,0.7781156,9.742306
1764841621746,-0.24181437,0.78290397,9.711182
1764841621746,-0.20590134,0.81163436,9.677663
1764841621746,-0.19393034,0.8451532,9.665691
1764841621746,-0.16280572,0.8523358,9.658509
1764841621746,-0.1412579,0.8858546,9.648932
1764841621746,-0.1388637,0.90021986,9.636961
1764841621746,-0.12449849,0.94570965,9.620202
1764841621760,-0.12449849,0.9648633,9.601048
1764841621760,-0.14604631,0.9672575,9.591472
1764841621760,-0.17477672,0.9720459,9.577106
1764841621760,-0.20829555,1.0271125,9.586683
1764841621760,-0.22266077,1.0582372,9.593865
1764841621760,-0.2705448,1.0893618,9.598654
1764841621760,-0.2873042,1.0965444,9.591472
1764841621761,-0.29688102,1.0893618,9.589077
1764841621763,-0.34237084,1.0821792,9.581895
1764841621765,-0.38307226,1.055843,9.598654
1764841621768,-0.39025488,1.0319009,9.598654
1764841621769,-0.41180268,1.0175357,9.59626
1764841621772,-0.40222588,0.9911995,9.629779
1764841621773,-0.4165911,0.9744401,9.644144
1764841621775,-0.40940848,0.9672575,9.684845
1764841621777,-0.39983168,0.9552865,9.69921
1764841621779,-0.36870706,0.94810385,9.727941
1764841621781,-0.32800564,0.92176765,9.759066
1764841621787,-0.30645782,0.90740246,9.766248
1764841621787,-0.29927522,0.8714894,9.797373
1764841621790,-0.19871874,0.78769237,9.905111
1764841621790,-0.19871874,0.78769237,9.905111
1764841621791,-0.17238252,0.7637503,9.921871
1764841621793,-0.14604631,0.7302315,9.945813
1764841621795,-0.1316811,0.7182605,9.962572
1764841621797,-0.110133275,0.6655881,10.00088
1764841621807,-0.10295067,0.60333884,10.027216
1764841621807,-0.08619126,0.5793968,10.041581
1764841621807,-0.12928689,0.44771573,10.029611
1764841621807,-0.25617957,0.12210429,9.751883
1764841621809,-0.24899697,0.08140286,9.718364
1764841621809,-0.23702596,0.11252748,9.809343
1764841621812,-0.23702596,0.20829555,9.948207
1764841621813,-0.21308395,0.24899697,10.015245
1764841621814,-0.17477672,0.2873042,10.144532
1764841621829,-0.15562311,0.29448682,10.1900215
1764841621829,-0.095768064,0.2825158,10.271424
1764841621829,-0.107739076,0.21787235,10.3336735
1764841621829,-0.12689269,0.19632454,10.362404
1764841621829,-0.15801731,0.16998832,10.448595
1764841621836,-0.2633622,0.035913024,10.577883
1764841621836,-0.2633622,-0.007182605,10.589853
1764841621836,-0.2633622,-0.007182605,10.589853
1764841621836,-0.2681506,-0.090979666,10.585065
1764841621836,-0.25617957,-0.107739076,10.575488
1764841621848,-0.18435353,-0.047884032,10.597036
1764841621848,-0.15801731,0.019153614,10.62816
1764841621848,-0.15083471,0.04309563,10.642526
1764841621848,-0.110133275,0.1364695,10.692804
1764841621848,-0.062249243,0.22984336,10.76463
1764841621848,-0.033518825,0.2777274,10.817303
1764841621851,0.019153614,0.34715924,10.946589
1764841621851,0.035913024,0.35194764,10.994473
1764841621867,0.05746084,0.33518824,11.0495405
1764841621867,0.06464344,0.2633622,11.047146
1764841621867,0.05746084,0.20829555,11.016022
1764841621867,0.019153614,0.06703765,10.877157
1764841621867,0.016759412,-0.062249243,10.697593
1764841621867,0.019153614,-0.110133275,10.609007
1764841621867,0.06464344,-0.076614454,10.4845085
1764841621873,0.16280572,0.28491,10.429441
1764841621873,0.16280572,0.28491,10.429441
1764841621873,0.17717093,0.29448682,10.431836
1764841621873,0.20350714,0.28491,10.441413
1764841621875,0.23942018,0.2753332,10.446201
1764841621877,0.30166942,0.2657564,10.477325
1764841621879,0.34476504,0.23702596,10.544364
1764841621881,0.34237084,0.20111294,10.589853
1764841621889,0.36391866,0.1364695,10.661679
1764841621889,0.36631286,0.059855044,10.731112
1764841621889,0.33997664,0.02633622,10.769419
1764841621889,0.31364042,-0.033518825,10.848427
1764841621891,0.30885202,-0.05746084,10.88434
1764841621895,0.32561144,-0.11731588,10.999262
1764841621897,0.31124622,-0.055066638,11.056723
1764841621909,0.2753332,0.031124622,11.21474
1764841621909,0.25857377,0.11492168,11.420641
1764841621909,0.23223756,0.17956513,11.533169
1764841621909,0.22266077,0.29688102,11.798925
1764841621909,0.18914193,0.44532153,12.122143
1764841621909,0.18914193,0.44532153,12.122143
1764841621912,0.20590134,0.50038815,12.330438
1764841621913,0.22266077,0.50757074,12.4908495
1764841621915,0.22984336,0.50038815,12.56507
1764841621930,0.25378537,0.45968673,12.677597
1764841621930,0.24899697,0.39743748,12.7853365
1764841621930,0.22984336,0.35913026,12.845191
1764841621930,0.18674773,0.36152446,12.96969
1764841621930,0.1364695,0.37588966,13.034333
1764841621930,0.009576807,0.4309563,13.187562
1764841621930,-0.17477672,0.46926352,13.359944
1764841621930,-0.2657564,0.50038815,13.44853
1764841621933,-0.45729253,0.5506664,13.623307
1764841621934,-0.6440403,0.5602432,13.810055
1764841621938,-0.7110779,0.5650316,13.893851
1764841621939,-0.82599956,0.545878,14.025533
1764841621941,-0.93852705,0.51475334,14.150031
1764841621943,-0.9744401,0.50757074,14.205098
1764841621945,-1.0103531,0.45010993,14.286501
1764841621951,-1.0007763,0.33997664,14.339173
1764841621951,-1.0007763,0.33997664,14.339173
1764841621953,-1.0247183,0.31124622,14.475643
1764841621955,-1.0175357,0.320823,14.523527
1764841621957,-0.9888053,0.34955344,14.662391
1764841621959,-0.9648633,0.39504328,14.73691
1764841621961,-0.90740246,0.45010993,14.914081
1764841621963,-0.85473,0.5722142,15.086464
1764841621965,-0.81642276,0.6512229,15.165472
1764841621968,-0.7278373,0.82121116,15.316307
1764841621971,-0.62967503,0.9911995,15.452776
1764841621971,-0.5722142,1.0845734,15.505448
1764841621973,-0.47644615,1.2497733,15.63713
1764841621975,-0.40940848,1.3958195,15.752051
1764841621979,-0.39025488,1.4772224,15.816695
1764841621979,-0.36152446,1.5969325,15.945982
1764841621981,-0.29927522,1.7166426,16.07527
1764841621989,-0.28491,1.7764976,16.151884
1764841621989,-0.28491,1.8794483,16.348207
1764841621995,-0.32800564,1.9967642,16.57805
1764841621995,-0.35194764,2.0039468,16.61157
1764841621995,-0.35194764,2.0039468,16.61157
1764841621995,-0.38067806,2.0207062,16.664242
1764841621995,-0.45489833,2.042254,16.685791
1764841621997,-0.5267244,2.1332338,16.724098
1764841622004,-0.5746084,2.1499932,16.752829
1764841622004,-0.6727707,2.231396,16.827047
1764841622004,-0.770933,2.3535004,17.006613
1764841622005,-0.82360536,2.372654,17.099987
1764841622007,-0.9504981,2.2744915,17.219698
1764841622009,-1.0606314,2.1739352,17.202938
1764841622011,-1.1061212,2.1380222,17.200544
1764841622013,-1.163582,2.1188686,17.241245
1764841622015,-1.2282255,2.1380222,17.339407
1764841622025,-1.2641385,2.1667526,17.408838
1764841622025,-1.3215994,2.2170308,17.550097
1764841622025,-1.352724,2.231396,17.717691
1764841622025,-1.3479356,2.243367,17.815853
1764841622025,-1.340753,2.231396,18.074427
1764841622031,-1.3335704,2.0590134,18.462288
1764841622031,-1.2976574,1.9776106,18.507778
1764841622031,-1.2976574,1.9776106,18.507778
1764841622043,-1.2425907,1.9033904,18.572422
1764841622043,-1.127669,1.7741034,18.740015
1764841622043,-1.0534488,1.6280571,18.847754
1764841622043,-1.0223241,1.5658079,18.90282
1764841622043,-0.9504981,1.4508862,19.044079
1764841622043,-0.89782566,1.3024458,19.132664
1764841622045,-0.8690952,1.2162545,19.168577
1764841622047,-0.79248077,1.0654198,19.285892
1764841622056,-0.7206547,0.90979666,19.405603
1764841622056,-0.7038953,0.82599956,19.453487
1764841622056,-0.6823475,0.6919243,19.525314
1764841622056,-0.6560113,0.62728083,19.618687
1764841622057,-0.6512229,0.60333884,19.656994
1764841622059,-0.6607997,0.5554548,19.707273
1764841622061,-0.7230489,0.51235914,19.731215
1764841622063,-0.7445967,0.49559975,19.74558
1764841622078,-0.81163436,0.50038815,19.738398
1764841622078,-0.9864111,0.50757074,19.685724
1764841622078,-0.9864111,0.50757074,19.685724
1764841622078,-0.9864111,0.50757074,19.685724
1764841622078,-1.0031705,0.533907,19.66657
1764841622078,-1.0175357,0.62009823,19.635447
1764841622078,-1.0319009,0.7182605,19.594746
1764841622081,-1.0319009,0.78290397,19.566015
1764841622081,-1.0462662,0.89543146,19.475035
1764841622095,-1.0630256,1.0199299,19.338566
1764841622095,-1.0845734,1.0726024,19.245192
1764841622095,-1.1468226,1.1947067,19.017742
1764841622095,-1.2138603,1.2737153,18.754381
1764841622095,-1.2425907,1.3024458,18.61073
1764841622095,-1.2976574,1.3599066,18.347366
1764841622096,-1.3575124,1.3958195,18.11513
1764841622097,-1.364695,1.4197617,18.014572
1764841622109,-1.3599066,1.4532804,17.84219
1764841622109,-1.328782,1.4460979,17.708115
1764841622109,-1.3096284,1.4460979,17.641077
1764841622109,-1.2593501,1.400608,17.487848
1764841622109,-1.2114661,1.3790601,17.33462
1764841622109,-1.1971009,1.3694834,17.248428
1764841622111,-1.1947067,1.3742718,17.068863
1764841622112,-1.2018893,1.376666,16.973095
1764841622115,-1.2090719,1.400608,16.786346
1764841622117,-1.2473791,1.4676456,16.590023
1764841622119,-1.2785037,1.5179238,16.487072
1764841622121,-1.3718776,1.6400281,16.283564
1764841622123,-1.484405,1.7429788,16.113577
1764841622125,-1.553837,1.7956513,16.020203
